    # time       flux      error   full_mod       base    transit   det_flux
8559.019237   1.000144   0.000937   1.000004   1.000004   1.000000   1.000140
8559.020625   0.999721   0.000937   1.000004   1.000004   1.000000   0.999717
8559.022014   1.000004   0.000937   1.000004   1.000004   1.000000   1.000000
8559.023403   0.999799   0.000937   1.000004   1.000004   1.000000   0.999795
8559.024792   0.999366   0.000937   1.000004   1.000004   1.000000   0.999362
8559.026181   1.000065   0.000938   1.000004   1.000004   1.000000   1.000061
8559.027570   1.000913   0.000937   1.000004   1.000004   1.000000   1.000909
8559.028959   1.000183   0.000937   1.000004   1.000004   1.000000   1.000179
8559.030348   0.999197   0.000937   1.000004   1.000004   1.000000   0.999193
8559.031736   0.999270   0.000938   1.000004   1.000004   1.000000   0.999266
8559.033125   1.000550   0.000938   1.000004   1.000004   1.000000   1.000546
8559.034514   1.001289   0.000937   1.000004   1.000004   1.000000   1.001285
8559.035903   1.000029   0.000937   1.000004   1.000004   1.000000   1.000025
8559.037292   0.999938   0.000938   1.000004   1.000004   1.000000   0.999934
8559.038681   1.001138   0.000937   1.000004   1.000004   1.000000   1.001134
8559.040070   1.000254   0.000936   1.000004   1.000004   1.000000   1.000250
8559.041458   1.000605   0.000937   1.000004   1.000004   1.000000   1.000601
8559.042847   0.999563   0.000937   1.000004   1.000004   1.000000   0.999559
8559.044236   0.999458   0.000936   1.000004   1.000004   1.000000   0.999454
8559.045625   0.997945   0.000936   1.000004   1.000004   1.000000   0.997941
8559.047014   0.999786   0.000936   1.000004   1.000004   1.000000   0.999782
8559.048403   0.999871   0.000937   1.000004   1.000004   1.000000   0.999867
8559.049792   1.000239   0.000937   1.000004   1.000004   1.000000   1.000235
8559.051180   1.000747   0.000937   1.000004   1.000004   1.000000   1.000743
8559.052569   0.999814   0.000936   1.000004   1.000004   1.000000   0.999810
8559.053958   1.000754   0.000937   1.000004   1.000004   1.000000   1.000750
8559.055347   1.000953   0.000937   1.000004   1.000004   1.000000   1.000949
8559.056736   0.999526   0.000938   1.000004   1.000004   1.000000   0.999522
8559.058125   0.998294   0.000937   1.000004   1.000004   1.000000   0.998290
8559.059514   0.999510   0.000936   1.000004   1.000004   1.000000   0.999506
8559.060903   1.000051   0.000937   1.000004   1.000004   1.000000   1.000047
8559.062291   1.000150   0.000937   1.000004   1.000004   1.000000   1.000146
8559.063680   0.999824   0.000936   1.000004   1.000004   1.000000   0.999820
8559.065069   0.999241   0.000937   1.000004   1.000004   1.000000   0.999237
8559.066458   1.001301   0.000938   1.000004   1.000004   1.000000   1.001297
8559.067847   0.999586   0.000936   1.000004   1.000004   1.000000   0.999582
8559.069236   1.000201   0.000937   1.000004   1.000004   1.000000   1.000197
8559.070625   0.999984   0.000936   1.000004   1.000004   1.000000   0.999980
8559.072013   0.999792   0.000937   1.000004   1.000004   1.000000   0.999788
8559.073402   1.003070   0.000937   1.000004   1.000004   1.000000   1.003066
8559.074791   0.998825   0.000936   1.000004   1.000004   1.000000   0.998821
8559.076180   1.000023   0.000936   1.000004   1.000004   1.000000   1.000019
8559.077569   1.000307   0.000936   1.000004   1.000004   1.000000   1.000303
8559.078958   1.003006   0.000938   1.000004   1.000004   1.000000   1.003002
8559.080347   0.999083   0.000936   1.000004   1.000004   1.000000   0.999079
8559.081736   0.999416   0.000936   1.000004   1.000004   1.000000   0.999412
8559.083124   1.000383   0.000936   1.000004   1.000004   1.000000   1.000379
8559.084513   0.999423   0.000936   1.000004   1.000004   1.000000   0.999419
8559.085902   0.999092   0.000937   1.000004   1.000004   1.000000   0.999088
8559.087291   0.997852   0.000936   1.000004   1.000004   1.000000   0.997848
8559.088680   0.999851   0.000937   1.000004   1.000004   1.000000   0.999847
8559.090069   1.001687   0.000936   1.000004   1.000004   1.000000   1.001683
8559.091458   1.001028   0.000936   1.000004   1.000004   1.000000   1.001024
8559.092846   1.000793   0.000936   1.000004   1.000004   1.000000   1.000789
8559.094235   0.999614   0.000936   1.000004   1.000004   1.000000   0.999610
8559.095624   1.000141   0.000936   1.000004   1.000004   1.000000   1.000137
8559.097013   0.999618   0.000936   1.000004   1.000004   1.000000   0.999614
8559.098402   1.000178   0.000936   1.000004   1.000004   1.000000   1.000174
8559.099791   0.999849   0.000936   1.000004   1.000004   1.000000   0.999845
8559.101180   0.999358   0.000936   1.000004   1.000004   1.000000   0.999354
8559.102569   0.998839   0.000936   1.000004   1.000004   1.000000   0.998835
8559.103957   1.001267   0.000937   1.000004   1.000004   1.000000   1.001263
8559.105346   0.999566   0.000937   1.000004   1.000004   1.000000   0.999562
8559.106735   1.000034   0.000937   1.000004   1.000004   1.000000   1.000030
8559.108124   0.999014   0.000935   1.000004   1.000004   1.000000   0.999010
8559.109513   0.998190   0.000937   1.000004   1.000004   1.000000   0.998186
8559.110902   1.000592   0.000937   1.000004   1.000004   1.000000   1.000588
8559.112291   1.000003   0.000936   1.000004   1.000004   1.000000   0.999999
8559.113679   1.000414   0.000938   1.000004   1.000004   1.000000   1.000410
8559.115068   0.999835   0.000936   1.000004   1.000004   1.000000   0.999831
8559.116457   1.000221   0.000936   1.000004   1.000004   1.000000   1.000217
8559.117846   0.999101   0.000936   1.000004   1.000004   1.000000   0.999097
8559.119235   0.999933   0.000937   1.000004   1.000004   1.000000   0.999929
8559.120624   0.999865   0.000936   1.000004   1.000004   1.000000   0.999861
8559.122013   1.001432   0.000936   1.000004   1.000004   1.000000   1.001428
8559.123402   1.001113   0.000937   1.000004   1.000004   1.000000   1.001109
8559.124790   1.000463   0.000937   1.000004   1.000004   1.000000   1.000459
8559.126179   0.998397   0.000936   1.000004   1.000004   1.000000   0.998393
8559.127568   1.000479   0.000937   1.000004   1.000004   1.000000   1.000475
8559.128957   1.000830   0.000936   1.000004   1.000004   1.000000   1.000826
8559.130346   0.998668   0.000936   1.000004   1.000004   1.000000   0.998664
8559.131735   0.998838   0.000936   1.000004   1.000004   1.000000   0.998834
8559.133124   1.000847   0.000936   1.000004   1.000004   1.000000   1.000843
8559.134512   1.000777   0.000936   1.000004   1.000004   1.000000   1.000773
8559.135901   0.999295   0.000936   1.000004   1.000004   1.000000   0.999291
8559.137290   0.999467   0.000936   1.000004   1.000004   1.000000   0.999463
8559.138679   0.998847   0.000935   1.000004   1.000004   1.000000   0.998843
8559.140068   1.001104   0.000936   1.000004   1.000004   1.000000   1.001100
8559.141457   1.000257   0.000936   1.000004   1.000004   1.000000   1.000253
8559.142846   0.998371   0.000936   1.000004   1.000004   1.000000   0.998367
8559.144235   1.001232   0.000936   1.000004   1.000004   1.000000   1.001228
8559.145623   0.999676   0.000937   1.000004   1.000004   1.000000   0.999672
8559.147012   0.999212   0.000938   1.000004   1.000004   1.000000   0.999208
8559.148401   1.000558   0.000936   1.000004   1.000004   1.000000   1.000554
8559.149790   0.998737   0.000935   1.000004   1.000004   1.000000   0.998733
8559.151179   1.000387   0.000935   1.000004   1.000004   1.000000   1.000383
8559.152568   1.000000   0.000936   1.000004   1.000004   1.000000   0.999996
8559.153957   0.999867   0.000936   1.000004   1.000004   1.000000   0.999863
8559.155345   0.998773   0.000936   1.000004   1.000004   1.000000   0.998769
8559.156734   0.999281   0.000936   1.000004   1.000004   1.000000   0.999277
8559.158123   0.999277   0.000936   1.000004   1.000004   1.000000   0.999273
8559.159512   1.000348   0.000936   1.000004   1.000004   1.000000   1.000344
8559.160901   0.999612   0.000935   1.000004   1.000004   1.000000   0.999608
8559.162290   1.000906   0.000937   1.000004   1.000004   1.000000   1.000902
8559.163679   1.000188   0.000936   1.000004   1.000004   1.000000   1.000184
8559.165067   1.000023   0.000935   1.000004   1.000004   1.000000   1.000019
8559.166456   0.999256   0.000937   1.000004   1.000004   1.000000   0.999252
8559.167845   0.998827   0.000936   1.000004   1.000004   1.000000   0.998823
8559.169234   1.000517   0.000936   1.000004   1.000004   1.000000   1.000513
8559.170623   1.001509   0.000936   1.000004   1.000004   1.000000   1.001505
8559.172012   1.000675   0.000936   1.000004   1.000004   1.000000   1.000671
8559.173401   0.998818   0.000935   1.000004   1.000004   1.000000   0.998814
8559.174790   0.999067   0.000937   1.000004   1.000004   1.000000   0.999063
8559.176178   1.000914   0.000936   1.000004   1.000004   1.000000   1.000910
8559.177567   1.000197   0.000935   1.000004   1.000004   1.000000   1.000193
8559.178956   0.999789   0.000936   1.000004   1.000004   1.000000   0.999785
8559.180345   1.000301   0.000936   1.000004   1.000004   1.000000   1.000297
8559.181734   0.999147   0.000935   1.000004   1.000004   1.000000   0.999143
8559.183123   0.999894   0.000935   1.000004   1.000004   1.000000   0.999890
8559.184512   1.000105   0.000935   1.000004   1.000004   1.000000   1.000101
8559.185900   1.000107   0.000936   1.000004   1.000004   1.000000   1.000103
8559.187289   1.000553   0.000936   1.000004   1.000004   1.000000   1.000549
8559.188678   0.999905   0.000935   1.000004   1.000004   1.000000   0.999901
8559.190067   0.999675   0.000935   1.000004   1.000004   1.000000   0.999671
8559.191456   0.999133   0.000936   1.000004   1.000004   1.000000   0.999129
8559.192845   0.999083   0.000936   1.000004   1.000004   1.000000   0.999079
8559.194234   0.999152   0.000936   1.000004   1.000004   1.000000   0.999148
8559.195623   0.998019   0.000934   1.000004   1.000004   1.000000   0.998015
8559.197011   1.000268   0.000936   1.000004   1.000004   1.000000   1.000264
8559.198400   1.000460   0.000935   1.000004   1.000004   1.000000   1.000456
8559.199789   1.001558   0.000936   1.000004   1.000004   1.000000   1.001554
8559.201178   0.999483   0.000936   1.000004   1.000004   1.000000   0.999479
8559.202567   1.000211   0.000936   1.000004   1.000004   1.000000   1.000207
8559.203956   1.001064   0.000936   1.000004   1.000004   1.000000   1.001060
8559.205345   1.001236   0.000936   1.000004   1.000004   1.000000   1.001232
8559.206733   1.000528   0.000936   1.000004   1.000004   1.000000   1.000524
8559.208122   1.000898   0.000936   1.000004   1.000004   1.000000   1.000894
8559.209511   1.000147   0.000935   1.000004   1.000004   1.000000   1.000143
8559.210900   1.000550   0.000935   1.000004   1.000004   1.000000   1.000546
8559.212289   1.000097   0.000935   1.000004   1.000004   1.000000   1.000093
8559.213678   1.000680   0.000936   1.000004   1.000004   1.000000   1.000676
8559.215067   0.999459   0.000936   1.000004   1.000004   1.000000   0.999455
8559.216456   0.999998   0.000936   1.000004   1.000004   1.000000   0.999994
8559.217844   0.999410   0.000936   1.000004   1.000004   1.000000   0.999406
8559.219233   0.999273   0.000935   1.000004   1.000004   1.000000   0.999269
8559.220622   0.999973   0.000935   1.000004   1.000004   1.000000   0.999969
8559.222011   1.000453   0.000936   1.000004   1.000004   1.000000   1.000449
8559.223400   0.999361   0.000935   1.000004   1.000004   1.000000   0.999357
8559.224789   1.000711   0.000936   1.000004   1.000004   1.000000   1.000707
8559.226178   0.998896   0.000935   1.000004   1.000004   1.000000   0.998892
8559.227566   0.999285   0.000936   1.000004   1.000004   1.000000   0.999281
8559.228955   1.000843   0.000936   1.000004   1.000004   1.000000   1.000839
8559.230344   0.998498   0.000936   1.000004   1.000004   1.000000   0.998494
8559.231733   1.000786   0.000934   1.000004   1.000004   1.000000   1.000782
8559.233122   1.000316   0.000936   1.000004   1.000004   1.000000   1.000312
8559.234511   1.000036   0.000936   1.000004   1.000004   1.000000   1.000032
8559.235900   0.999513   0.000934   1.000004   1.000004   1.000000   0.999509
8559.237289   1.000385   0.000935   1.000004   1.000004   1.000000   1.000381
8559.238677   0.999868   0.000937   1.000004   1.000004   1.000000   0.999864
8559.240066   0.999215   0.000935   1.000004   1.000004   1.000000   0.999211
8559.241455   1.001427   0.000936   1.000004   1.000004   1.000000   1.001423
8559.242844   1.000631   0.000936   1.000004   1.000004   1.000000   1.000627
8559.244233   1.000705   0.000935   1.000004   1.000004   1.000000   1.000701
8559.245622   0.998649   0.000935   1.000004   1.000004   1.000000   0.998645
8559.247011   1.001209   0.000936   1.000004   1.000004   1.000000   1.001205
8559.248399   0.999813   0.000935   1.000004   1.000004   1.000000   0.999809
8559.249788   0.999931   0.000935   1.000004   1.000004   1.000000   0.999927
8559.251177   1.001215   0.000936   1.000004   1.000004   1.000000   1.001211
8559.252566   1.001000   0.000936   1.000004   1.000004   1.000000   1.000996
8559.253955   0.998778   0.000935   1.000004   1.000004   1.000000   0.998774
8559.255344   0.999539   0.000937   1.000004   1.000004   1.000000   0.999535
8559.256733   0.999267   0.000936   1.000004   1.000004   1.000000   0.999263
8559.258121   1.000564   0.000935   1.000004   1.000004   1.000000   1.000560
8559.259510   1.000635   0.000935   1.000004   1.000004   1.000000   1.000631
8559.260899   0.999661   0.000936   1.000004   1.000004   1.000000   0.999657
8559.262288   0.999658   0.000935   1.000004   1.000004   1.000000   0.999654
8559.263677   1.000251   0.000935   1.000004   1.000004   1.000000   1.000247
8559.265066   1.000888   0.000935   1.000004   1.000004   1.000000   1.000884
8559.266455   1.000600   0.000935   1.000004   1.000004   1.000000   1.000596
8559.267844   1.000358   0.000935   1.000004   1.000004   1.000000   1.000354
8559.269232   0.997619   0.000934   1.000004   1.000004   1.000000   0.997615
8559.270621   1.000032   0.000936   1.000004   1.000004   1.000000   1.000028
8559.272010   1.000748   0.000935   1.000004   1.000004   1.000000   1.000744
8559.273399   0.998998   0.000935   1.000004   1.000004   1.000000   0.998994
8559.274788   0.999968   0.000935   1.000004   1.000004   1.000000   0.999964
8559.276177   0.998208   0.000935   1.000004   1.000004   1.000000   0.998204
8559.277566   1.000454   0.000934   1.000004   1.000004   1.000000   1.000450
8559.278954   1.001013   0.000936   1.000004   1.000004   1.000000   1.001009
8559.280343   0.999773   0.000935   1.000004   1.000004   1.000000   0.999769
8559.281732   0.999546   0.000936   1.000004   1.000004   1.000000   0.999542
8559.283121   1.000612   0.000936   1.000004   1.000004   1.000000   1.000608
8559.284510   1.000476   0.000936   1.000004   1.000004   1.000000   1.000472
