# Time  Detrended_flux  flux_error  flux  GP_model  planets_model
7.991222487539999747e+03 1.000004436305704347e+00 9.302666342343359352e-05 1.000046374594403042e+00 1.000041938102648409e+00 1.000000000000000000e+00
7.991242919930000426e+03 9.999821076335325687e-01 9.302666342343359352e-05 1.000151054597921974e+00 1.000168949987304545e+00 1.000000000000000000e+00
7.991263352119999581e+03 1.000049081917623317e+00 9.302666342343359352e-05 1.000347921024033360e+00 1.000298824439533441e+00 1.000000000000000000e+00
7.991283784510000260e+03 9.999858837562696223e-01 9.302666342343359352e-05 1.000415810482598644e+00 1.000429932795365184e+00 1.000000000000000000e+00
7.991304216800000177e+03 9.999950289234764700e-01 9.302666342343359352e-05 1.000556740876251460e+00 1.000561714745102027e+00 1.000000000000000000e+00
7.991324649090000094e+03 1.000035283622113358e+00 9.302666342343359352e-05 1.000728840203584769e+00 1.000693532111146533e+00 1.000000000000000000e+00
7.991365513669999928e+03 1.000030824508237215e+00 9.302666342343359352e-05 1.000986494052666487e+00 1.000955640087293430e+00 1.000000000000000000e+00
7.991385945959999844e+03 9.999148823143938491e-01 9.302666342343359352e-05 1.001001668401958256e+00 1.001086878600155439e+00 1.000000000000000000e+00
7.991406378249999761e+03 9.999748552032232674e-01 9.302666342343359352e-05 1.001194233595244842e+00 1.001219409053814458e+00 1.000000000000000000e+00
7.991426810529999784e+03 1.000011412269822042e+00 9.302666342343359352e-05 1.001363412085404248e+00 1.001351984386371630e+00 1.000000000000000000e+00
7.991447242819999701e+03 1.000016387139163188e+00 9.302666342343359352e-05 1.001498630841980209e+00 1.001482219413481145e+00 1.000000000000000000e+00
7.991467675109999618e+03 1.000039661032219085e+00 9.302666342343359352e-05 1.001647693566532382e+00 1.001607968760612533e+00 1.000000000000000000e+00
7.991488107389999641e+03 1.000025752341730190e+00 9.302666342343359352e-05 1.001753643934164772e+00 1.001727847096325785e+00 1.000000000000000000e+00
7.991508539679999558e+03 1.000039349287437318e+00 9.302666342343359352e-05 1.001881200494592505e+00 1.001841778734474442e+00 1.000000000000000000e+00
7.991528971959999581e+03 9.999847012034159821e-01 9.302666342343359352e-05 1.001935546071192285e+00 1.001950874713811723e+00 1.000000000000000000e+00
7.991549404250000407e+03 9.999795359914186443e-01 9.302666342343359352e-05 1.002036835102786405e+00 1.002057341212815977e+00 1.000000000000000000e+00
7.991569836429999668e+03 9.999989074401349765e-01 9.302666342343359352e-05 1.002162010980859552e+00 1.002163105904047224e+00 1.000000000000000000e+00
7.991610701100000369e+03 9.999635053745493662e-01 9.302666342343359352e-05 1.002340932263510620e+00 1.002377513655431596e+00 1.000000000000000000e+00
7.991631133279999631e+03 1.000006503303713767e+00 9.302666342343359352e-05 1.002494676329835244e+00 1.002488156844881795e+00 1.000000000000000000e+00
7.991651565660000415e+03 9.998047242418336422e-01 9.302666342343359352e-05 1.002405570790289469e+00 1.002601354529933930e+00 9.998092771695783476e-01
7.991671997940000438e+03 9.996316899622303964e-01 9.302666342343359352e-05 1.002347664193025123e+00 1.002716974919930060e+00 9.996388679027172763e-01
7.991692430320000312e+03 9.996002857037410427e-01 9.302666342343359352e-05 1.002433918915466071e+00 1.002834766308345005e+00 9.996175267087685778e-01
7.991712862499999574e+03 9.997047310148341470e-01 9.302666342343359352e-05 1.002658003142779197e+00 1.002954144395162617e+00 9.996645366333480887e-01
7.991733294779999596e+03 9.999943744815558144e-01 9.302666342343359352e-05 1.003068650843157661e+00 1.003074293656097460e+00 1.000000000000000000e+00
7.991753727160000381e+03 9.999781011152323318e-01 9.302666342343359352e-05 1.003173330846676814e+00 1.003195299704944476e+00 1.000000000000000000e+00
7.991774159339999642e+03 1.000027160708072183e+00 9.302666342343359352e-05 1.003344469898774793e+00 1.003317219092683121e+00 1.000000000000000000e+00
7.991794591619999665e+03 1.000017851055238882e+00 9.302666342343359352e-05 1.003457592322071212e+00 1.003439679864917000e+00 1.000000000000000000e+00
7.991815024000000449e+03 9.999428965432619609e-01 9.302666342343359352e-05 1.003505686106774375e+00 1.003562993022730332e+00 1.000000000000000000e+00
7.991855888449999838e+03 9.999750174343015052e-01 9.302666342343359352e-05 1.003788047037432074e+00 1.003813124864773032e+00 1.000000000000000000e+00
7.991876320829999713e+03 1.000004048260131340e+00 9.302666342343359352e-05 1.003941881129559732e+00 1.003937816928121229e+00 1.000000000000000000e+00
7.991896753109999736e+03 1.000050670881589499e+00 9.302666342343359352e-05 1.004110729525106827e+00 1.004059852927190466e+00 1.000000000000000000e+00
7.991917185280000012e+03 1.000015354277456581e+00 9.302666342343359352e-05 1.004192963094999946e+00 1.004177544674363265e+00 1.000000000000000000e+00
7.991937617659999887e+03 9.999934188903709664e-01 9.302666342343359352e-05 1.004284049202218476e+00 1.004290658549141790e+00 1.000000000000000000e+00
7.991958049930000016e+03 1.000044343636494748e+00 9.302666342343359352e-05 1.004444185100578313e+00 1.004399646367764243e+00 1.000000000000000000e+00
7.991978482110000186e+03 9.999327276042033752e-01 9.302666342343359352e-05 1.004437603214069386e+00 1.004505178684029554e+00 1.000000000000000000e+00
7.991998914480000167e+03 9.999748369694753114e-01 9.302666342343359352e-05 1.004583324981032089e+00 1.004608603977999337e+00 1.000000000000000000e+00
7.992019346750000295e+03 9.999312262592408018e-01 9.302666342343359352e-05 1.004640531377603896e+00 1.004709629017168204e+00 1.000000000000000000e+00
7.992039778929999557e+03 1.000090420657705481e+00 9.302666342343359352e-05 1.004897264962918424e+00 1.004806409706486159e+00 1.000000000000000000e+00
7.992060211300000446e+03 1.000018533256425979e+00 9.302666342343359352e-05 1.004914349859814093e+00 1.004895725869645151e+00 1.000000000000000000e+00
7.992101075739999942e+03 1.000066618089805015e+00 9.302666342343359352e-05 1.005115257444207488e+00 1.005048303046096825e+00 1.000000000000000000e+00
7.992121508109999922e+03 9.999712520544600247e-01 9.302666342343359352e-05 1.005083008200887473e+00 1.005111903103139470e+00 1.000000000000000000e+00
7.992141940380000051e+03 1.000053239628582169e+00 9.302666342343359352e-05 1.005222708241894969e+00 1.005169193407375650e+00 1.000000000000000000e+00
7.992162372650000179e+03 9.999870474731499259e-01 9.302666342343359352e-05 1.005209184365663866e+00 1.005222204533258390e+00 1.000000000000000000e+00
7.992182804920000308e+03 9.999157154463221842e-01 9.302666342343359352e-05 1.005189358683201251e+00 1.005274087761012014e+00 1.000000000000000000e+00
7.992203237190000436e+03 9.999887546425403340e-01 9.302666342343359352e-05 1.005316145022866925e+00 1.005327450289409397e+00 1.000000000000000000e+00
7.992223669459999655e+03 1.000020937375885044e+00 9.302666342343359352e-05 1.005403580083617854e+00 1.005382530011678766e+00 1.000000000000000000e+00
7.992244101729999784e+03 9.999812021393620354e-01 9.302666342343359352e-05 1.005419954776953784e+00 1.005438854876427701e+00 1.000000000000000000e+00
7.992264533999999912e+03 9.999756083249533578e-01 9.302666342343359352e-05 1.005471779631060825e+00 1.005496305370201959e+00 1.000000000000000000e+00
7.992284966260000147e+03 9.999935509160191582e-01 9.302666342343359352e-05 1.005547761409057106e+00 1.005554246312838851e+00 1.000000000000000000e+00
7.992305398530000275e+03 1.000012317061615974e+00 9.302666342343359352e-05 1.005623623152648749e+00 1.005611236977081102e+00 1.000000000000000000e+00
7.992366695329999857e+03 1.000034617062679487e+00 9.302666342343359352e-05 1.005795622451312044e+00 1.005760805966451343e+00 1.000000000000000000e+00
7.992387127590000091e+03 1.000073045117255699e+00 9.302666342343359352e-05 1.005872704544682028e+00 1.005799235821565718e+00 1.000000000000000000e+00
7.992407559960000071e+03 9.999484827732724179e-01 9.302666342343359352e-05 1.005779637869790299e+00 1.005831455516933870e+00 1.000000000000000000e+00
7.992427992120000454e+03 9.999814877273508484e-01 9.302666342343359352e-05 1.005840925436112476e+00 1.005859546182278130e+00 1.000000000000000000e+00
7.992448424379999778e+03 1.000056030848463617e+00 9.302666342343359352e-05 1.005940954106460117e+00 1.005884593539227545e+00 1.000000000000000000e+00
7.992468856749999759e+03 9.999792957355281287e-01 9.302666342343359352e-05 1.005886398469652443e+00 1.005907225038873865e+00 1.000000000000000000e+00
7.992489288910000141e+03 9.999704276261534019e-01 9.302666342343359352e-05 1.005899532234069138e+00 1.005929279950799060e+00 1.000000000000000000e+00
7.992509721170000375e+03 1.000007546718334694e+00 9.302666342343359352e-05 1.005959819513687625e+00 1.005952227875565708e+00 1.000000000000000000e+00
7.992530153529999552e+03 9.999614977539258431e-01 9.302666342343359352e-05 1.005937943243482735e+00 1.005976675604991710e+00 1.000000000000000000e+00
7.992550585689999934e+03 9.999519949384286788e-01 9.302666342343359352e-05 1.005954688042898892e+00 1.006002981277956065e+00 1.000000000000000000e+00
7.992591450310000255e+03 1.000046174801587862e+00 9.302666342343359352e-05 1.006102440391869690e+00 1.006055985956331833e+00 1.000000000000000000e+00
7.992611882469999728e+03 1.000033388243704913e+00 9.302666342343359352e-05 1.006111402960732759e+00 1.006077811789566567e+00 1.000000000000000000e+00
7.992632314829999814e+03 1.000018846138493345e+00 9.302666342343359352e-05 1.006113653605815728e+00 1.006094692605901564e+00 1.000000000000000000e+00
7.992652747090000048e+03 9.999825474720797081e-01 9.302666342343359352e-05 1.006089356641788113e+00 1.006106915750826003e+00 1.000000000000000000e+00
7.992673179350000282e+03 9.999847269639918768e-01 9.302666342343359352e-05 1.006099999692313229e+00 1.006115366128528477e+00 1.000000000000000000e+00
7.992693611609999607e+03 9.999659123992826748e-01 9.302666342343359352e-05 1.006086195735805155e+00 1.006120491969408892e+00 1.000000000000000000e+00
7.992714043859999947e+03 1.000059329297874555e+00 9.302666342343359352e-05 1.006181693107386366e+00 1.006122000595514931e+00 1.000000000000000000e+00
7.992734476120000181e+03 9.999572227758732890e-01 9.302666342343359352e-05 1.006075952799961426e+00 1.006118991777570804e+00 1.000000000000000000e+00
7.992754908380000415e+03 1.000023798122691598e+00 9.302666342343359352e-05 1.006135559884621777e+00 1.006111616316935242e+00 1.000000000000000000e+00
7.992775340629999846e+03 1.000024034405949225e+00 9.302666342343359352e-05 1.006123626464249465e+00 1.006099445461752007e+00 1.000000000000000000e+00
7.992795772890000080e+03 1.000011965384629775e+00 9.302666342343359352e-05 1.006094588141247304e+00 1.006082549976567542e+00 1.000000000000000000e+00
7.992836637399999745e+03 9.999832958524486060e-01 9.302666342343359352e-05 1.006021987332309076e+00 1.006038792352738964e+00 1.000000000000000000e+00
7.992857069650000085e+03 1.000020431694743861e+00 9.302666342343359352e-05 1.006035261136864145e+00 1.006014706551471960e+00 1.000000000000000000e+00
7.992877502010000171e+03 9.999703041877747722e-01 9.302666342343359352e-05 1.005960799794657134e+00 1.005990673504797872e+00 1.000000000000000000e+00
7.992897934159999750e+03 9.999601859012539062e-01 9.302666342343359352e-05 1.005927940376447838e+00 1.005967992085420093e+00 1.000000000000000000e+00
7.992918366410000090e+03 1.000014251211727823e+00 9.302666342343359352e-05 1.005961389963812236e+00 1.005947053999358687e+00 1.000000000000000000e+00
7.992938798660000430e+03 9.999670903260379218e-01 9.302666342343359352e-05 1.005894000648599018e+00 1.005927105381666742e+00 1.000000000000000000e+00
7.992959230909999860e+03 1.000002809411377758e+00 9.302666342343359352e-05 1.005910115267391935e+00 1.005907289260008497e+00 1.000000000000000000e+00
7.992979663070000242e+03 9.999784125388130329e-01 9.302666342343359352e-05 1.005864282130638498e+00 1.005885996655549786e+00 1.000000000000000000e+00
7.993020527669999865e+03 1.000041705140504167e+00 9.302666342343359352e-05 1.005872804573352264e+00 1.005830856256168637e+00 1.000000000000000000e+00
7.993040959920000205e+03 1.000027022084544415e+00 9.302666342343359352e-05 1.005819429274854793e+00 1.005792250671623034e+00 1.000000000000000000e+00
7.993081824410000081e+03 1.000035470818986694e+00 9.302666342343359352e-05 1.005723121671043829e+00 1.005687449113579213e+00 1.000000000000000000e+00
7.993102256760000273e+03 1.000030306566968452e+00 9.302666342343359352e-05 1.005652001286426733e+00 1.005621524350354123e+00 1.000000000000000000e+00
7.993122688909999852e+03 9.999490276818868706e-01 9.302666342343359352e-05 1.005496906833052373e+00 1.005548161953841557e+00 1.000000000000000000e+00
7.993143121160000192e+03 9.999998639588253413e-01 9.302666342343359352e-05 1.005469378942972725e+00 1.005469515728226737e+00 1.000000000000000000e+00
7.993163553499999580e+03 1.000085331677805334e+00 9.302666342343359352e-05 1.005472389805950106e+00 1.005386598480658700e+00 1.000000000000000000e+00
7.993183985650000068e+03 9.999906833473248824e-01 9.302666342343359352e-05 1.005291277895418389e+00 1.005300643932351967e+00 1.000000000000000000e+00
7.993204417900000408e+03 9.999273353958287869e-01 9.302666342343359352e-05 1.005142015113525522e+00 1.005215058667870531e+00 1.000000000000000000e+00
7.993224850239999796e+03 9.999704763655707929e-01 9.302666342343359352e-05 1.005103414049638211e+00 1.005133089231517340e+00 1.000000000000000000e+00
7.993245282490000136e+03 9.999993800149403755e-01 9.302666342343359352e-05 1.005055200230530632e+00 1.005055823350125221e+00 1.000000000000000000e+00
7.993265714629999820e+03 9.999873640688037302e-01 9.302666342343359352e-05 1.004970395923809656e+00 1.004983094821049194e+00 1.000000000000000000e+00
7.993286146980000012e+03 9.999237473687220268e-01 9.302666342343359352e-05 1.004837817924130849e+00 1.004914445294793790e+00 1.000000000000000000e+00
7.993347443710000334e+03 1.000126761915294704e+00 9.302666342343359352e-05 1.004838598147759665e+00 1.004711239026782499e+00 1.000000000000000000e+00
7.993367875949999870e+03 1.000081737238659896e+00 9.302666342343359352e-05 1.004714952708342768e+00 1.004632836794396189e+00 1.000000000000000000e+00
7.993388308089999555e+03 1.000052834000428659e+00 9.302666342343359352e-05 1.004600819995475902e+00 1.004547745719448049e+00 1.000000000000000000e+00
7.993408740429999852e+03 9.999293214322437784e-01 9.302666342343359352e-05 1.004389099311817635e+00 1.004460093112567121e+00 1.000000000000000000e+00
7.993429172670000298e+03 9.998603112814538063e-01 9.302666342343359352e-05 1.004235165191019519e+00 1.004375465112680388e+00 1.000000000000000000e+00
7.993449604809999983e+03 9.999761226699229733e-01 9.302666342343359352e-05 1.004273046048480333e+00 1.004297025980064983e+00 1.000000000000000000e+00
7.993470037150000280e+03 1.000017303168440064e+00 9.302666342343359352e-05 1.004241036873968929e+00 1.004223660622817649e+00 1.000000000000000000e+00
7.993490469389999816e+03 1.000000588886955422e+00 9.302666342343359352e-05 1.004153421761611487e+00 1.004152830429108301e+00 1.000000000000000000e+00
7.993510901630000262e+03 9.999864358119558982e-01 9.302666342343359352e-05 1.004068677472092830e+00 1.004082297033181526e+00 1.000000000000000000e+00
7.993531333869999798e+03 1.000072339040356528e+00 9.302666342343359352e-05 1.004082491431467883e+00 1.004009862321519009e+00 1.000000000000000000e+00
7.993551766110000244e+03 1.000066257680408466e+00 9.302666342343359352e-05 1.003999967778430813e+00 1.003933449476783979e+00 1.000000000000000000e+00
7.993572198349999780e+03 9.999818900913095554e-01 9.302666342343359352e-05 1.003835040506761311e+00 1.003853220196917695e+00 1.000000000000000000e+00
7.993592630580000332e+03 9.999860753223244192e-01 9.302666342343359352e-05 1.003757448267172725e+00 1.003771425460732170e+00 1.000000000000000000e+00
7.993613062819999868e+03 1.000009303659875393e+00 9.302666342343359352e-05 1.003699521664174199e+00 1.003690183672085068e+00 1.000000000000000000e+00
7.993633495060000314e+03 9.999498819053794785e-01 9.302666342343359352e-05 1.003560891929939247e+00 1.003611191010572501e+00 1.000000000000000000e+00
7.993653927289999956e+03 9.999919621088638744e-01 9.302666342343359352e-05 1.003527902474458555e+00 1.003535968787326871e+00 1.000000000000000000e+00
7.993694791859999896e+03 1.000033857932902226e+00 9.302666342343359352e-05 1.003431144741631087e+00 1.003397171787514530e+00 1.000000000000000000e+00
7.993715223999999580e+03 9.999749522765956078e-01 9.302666342343359352e-05 1.003307999445566034e+00 1.003333130656305139e+00 1.000000000000000000e+00
7.993735656230000131e+03 1.000018168590132595e+00 9.302666342343359352e-05 1.003291414692022432e+00 1.003273186632703373e+00 1.000000000000000000e+00
7.993756088559999625e+03 9.999806885026701897e-01 9.302666342343359352e-05 1.003198227982726287e+00 1.003217601616761101e+00 1.000000000000000000e+00
7.993776520700000219e+03 9.999568579692890147e-01 9.302666342343359352e-05 1.003123546577444847e+00 1.003166825231427195e+00 1.000000000000000000e+00
7.993817385260000265e+03 1.000058929774938266e+00 9.302666342343359352e-05 1.003136680341861320e+00 1.003077569206462405e+00 1.000000000000000000e+00
7.993837817390000055e+03 9.999905672800065703e-01 9.302666342343359352e-05 1.003026788844617379e+00 1.003036250204708768e+00 1.000000000000000000e+00
7.993858249619999697e+03 1.000039269406355125e+00 9.302666342343359352e-05 1.003036181536762994e+00 1.002996794448068885e+00 1.000000000000000000e+00
7.993878681950000100e+03 9.999958289025109304e-01 9.302666342343359352e-05 1.002955528419861464e+00 1.002959711862597247e+00 1.000000000000000000e+00
7.993899114079999890e+03 9.999803893353900186e-01 9.302666342343359352e-05 1.002906784448800881e+00 1.002926452503089427e+00 1.000000000000000000e+00
7.993919546310000442e+03 9.999944701966229088e-01 9.302666342343359352e-05 1.002892940480825112e+00 1.002898486312261639e+00 1.000000000000000000e+00
7.993939978639999936e+03 1.000013970456299139e+00 9.302666342343359352e-05 1.002890719844343304e+00 1.002876709199103988e+00 1.000000000000000000e+00
7.993960410769999726e+03 1.000026206026911613e+00 9.302666342343359352e-05 1.002888119098914288e+00 1.002861838074597056e+00 1.000000000000000000e+00
7.993980843000000277e+03 9.999774645790309169e-01 9.302666342343359352e-05 1.002832493155333848e+00 1.002855092917023683e+00 1.000000000000000000e+00
7.994001275329999771e+03 9.999454835953224263e-01 9.302666342343359352e-05 1.002803654889672380e+00 1.002858327120067949e+00 1.000000000000000000e+00
7.994021707449999667e+03 9.999493826381949946e-01 9.302666342343359352e-05 1.002821860107675933e+00 1.002872622874072306e+00 1.000000000000000000e+00
7.994062572009999712e+03 9.999464039852457020e-01 9.302666342343359352e-05 1.002875695538057110e+00 1.002929448559579662e+00 1.000000000000000000e+00
7.994083004230000370e+03 9.999914162619775171e-01 9.302666342343359352e-05 1.002957699042008155e+00 1.002966308242043469e+00 1.000000000000000000e+00
7.994103436360000160e+03 1.000014592960608351e+00 9.302666342343359352e-05 1.003017746252818032e+00 1.003003109467951459e+00 1.000000000000000000e+00
7.994123868679999759e+03 9.999335324377256473e-01 9.302666342343359352e-05 1.002968072015123058e+00 1.003034741289253073e+00 9.997286606167914425e-01
7.994144300910000311e+03 9.996978086498610194e-01 9.302666342343359352e-05 1.002754640841202027e+00 1.003057756218821206e+00 9.996278091786323650e-01
7.994164733229999911e+03 9.995299015322040015e-01 9.302666342343359352e-05 1.002603077399891074e+00 1.003074621242422193e+00 9.996214747195909522e-01
7.994185165359999701e+03 9.996987867340775269e-01 9.302666342343359352e-05 1.002788230468704800e+00 1.003090374596452339e+00 9.996922274907703576e-01
7.994205597580000358e+03 1.000005947731982037e+00 9.302666342343359352e-05 1.003114123876698072e+00 1.003108157658227251e+00 1.000000000000000000e+00
7.994226029899999958e+03 9.998667539142991334e-01 9.302666342343359352e-05 1.002997060323790102e+00 1.003130723566151516e+00 1.000000000000000000e+00
7.994246462029999748e+03 9.999969223525663198e-01 9.302666342343359352e-05 1.003157066184878321e+00 1.003160153558150469e+00 1.000000000000000000e+00
7.994266894250000405e+03 9.999722645521798015e-01 9.302666342343359352e-05 1.003167239100652530e+00 1.003195063164980416e+00 1.000000000000000000e+00
7.994287326570000005e+03 1.000070853515107716e+00 9.302666342343359352e-05 1.003304018304486123e+00 1.003232935724518216e+00 1.000000000000000000e+00
7.994328190909999648e+03 1.000031754244180782e+00 9.302666342343359352e-05 1.003339908591406981e+00 1.003308049302620963e+00 1.000000000000000000e+00
7.994348623230000157e+03 1.000004194663257406e+00 9.302666342343359352e-05 1.003347920887901701e+00 1.003343712198897508e+00 1.000000000000000000e+00
7.994369055350000053e+03 1.000000253862157740e+00 9.302666342343359352e-05 1.003378619686831508e+00 1.003378364967034697e+00 1.000000000000000000e+00
7.994389487569999801e+03 1.000054468099174754e+00 9.302666342343359352e-05 1.003467385128898215e+00 1.003412731144744940e+00 1.000000000000000000e+00
7.994409919789999549e+03 9.999425471586098624e-01 9.302666342343359352e-05 1.003390273026927071e+00 1.003447923961345634e+00 1.000000000000000000e+00
7.994430352010000206e+03 9.999963932620435925e-01 9.302666342343359352e-05 1.003482489458120686e+00 1.003486108769557905e+00 1.000000000000000000e+00
7.994450784220000060e+03 1.000061084099484132e+00 9.302666342343359352e-05 1.003589580152594918e+00 1.003528280531271744e+00 1.000000000000000000e+00
7.994471216439999807e+03 9.999563743767480029e-01 9.302666342343359352e-05 1.003531583529527538e+00 1.003575365130311647e+00 1.000000000000000000e+00
7.994491648659999555e+03 9.999515728067313036e-01 9.302666342343359352e-05 1.003580977686945097e+00 1.003629580650617470e+00 1.000000000000000000e+00
7.994512080870000318e+03 1.000010226399044466e+00 9.302666342343359352e-05 1.003702352475545068e+00 1.003692088319732223e+00 1.000000000000000000e+00
7.994552945309999814e+03 9.999336831419111116e-01 9.302666342343359352e-05 1.003774073032184466e+00 1.003840644589755637e+00 1.000000000000000000e+00
7.994573377519999667e+03 9.999672039424194470e-01 9.302666342343359352e-05 1.003892667023748908e+00 1.003925591825264974e+00 1.000000000000000000e+00
7.994593809840000176e+03 9.999901029538982300e-01 9.302666342343359352e-05 1.004004789160341637e+00 1.004014725940371111e+00 1.000000000000000000e+00
7.994614241950000178e+03 1.000121367699910779e+00 9.302666342343359352e-05 1.004225872527544139e+00 1.004104006733775645e+00 1.000000000000000000e+00
7.994634674160000031e+03 1.000056085744740031e+00 9.302666342343359352e-05 1.004246038307486266e+00 1.004189717579315522e+00 1.000000000000000000e+00
7.994655106479999631e+03 9.999738483531779298e-01 9.302666342343359352e-05 1.004245358112527908e+00 1.004271621469285947e+00 1.000000000000000000e+00
7.994675538589999633e+03 1.000013352567805880e+00 9.302666342343359352e-05 1.004364982399396977e+00 1.004351571726934456e+00 1.000000000000000000e+00
7.994695970900000248e+03 9.999582014373890049e-01 9.302666342343359352e-05 1.004389209343355072e+00 1.004431193123469290e+00 1.000000000000000000e+00
7.994716403110000101e+03 9.999814209646301633e-01 9.302666342343359352e-05 1.004493349192054241e+00 1.004512012056255621e+00 1.000000000000000000e+00
7.994736835220000103e+03 9.999472388195916883e-01 9.302666342343359352e-05 1.004541422971023223e+00 1.004594426558800047e+00 1.000000000000000000e+00
7.994757267539999702e+03 1.000011362412788207e+00 9.302666342343359352e-05 1.004689145311392862e+00 1.004677729748308268e+00 1.000000000000000000e+00
7.994777699749999556e+03 1.000041149588851042e+00 9.302666342343359352e-05 1.004801127407847439e+00 1.004759781955925968e+00 1.000000000000000000e+00
7.994798131859999557e+03 1.000021195706250587e+00 9.302666342343359352e-05 1.004859964271745953e+00 1.004838666006552028e+00 1.000000000000000000e+00
7.994818564160000278e+03 9.999731274508490975e-01 9.302666342343359352e-05 1.004886751949665147e+00 1.004913756543980297e+00 1.000000000000000000e+00
7.994838996370000132e+03 1.000022411257635913e+00 9.302666342343359352e-05 1.005007596586312113e+00 1.004985073606907253e+00 1.000000000000000000e+00
7.994859428480000133e+03 1.000032606305635063e+00 9.302666342343359352e-05 1.005084988768560228e+00 1.005052217728769737e+00 1.000000000000000000e+00
7.994879860789999839e+03 1.000037114537981164e+00 9.302666342343359352e-05 1.005152718181252736e+00 1.005115413787052381e+00 1.000000000000000000e+00
7.994900292999999692e+03 9.999962349590492128e-01 9.302666342343359352e-05 1.005172343806374879e+00 1.005176128335660835e+00 1.000000000000000000e+00
7.994920725199999652e+03 9.999868967173725087e-01 9.302666342343359352e-05 1.005223818560135873e+00 1.005236990464529523e+00 1.000000000000000000e+00
7.994941157410000415e+03 1.000022619664002743e+00 9.302666342343359352e-05 1.005323427110068168e+00 1.005300687546294203e+00 1.000000000000000000e+00
7.994961589620000268e+03 9.999723829541093956e-01 9.302666342343359352e-05 1.005341922411215450e+00 1.005369687752019070e+00 1.000000000000000000e+00
7.994982021820000227e+03 9.999217088030363243e-01 9.302666342343359352e-05 1.005368069905644424e+00 1.005446787538124109e+00 1.000000000000000000e+00
7.995002454129999933e+03 9.998935782678836093e-01 9.302666342343359352e-05 1.005426686706468287e+00 1.005533697344241029e+00 1.000000000000000000e+00
7.995043318439999894e+03 1.000016361032258105e+00 9.302666342343359352e-05 1.005745218004323593e+00 1.005728763243585178e+00 1.000000000000000000e+00
7.995063750739999705e+03 1.000124783335510470e+00 9.302666342343359352e-05 1.005952797501029394e+00 1.005827287017208027e+00 1.000000000000000000e+00
7.995084182849999706e+03 1.000069256138967910e+00 9.302666342343359352e-05 1.005990568326952772e+00 1.005920902129164185e+00 1.000000000000000000e+00
7.995104615049999666e+03 1.000017433473060713e+00 9.302666342343359352e-05 1.006027118803097808e+00 1.006009580562176264e+00 1.000000000000000000e+00
7.995125047350000386e+03 9.999688476910836288e-01 9.302666342343359352e-05 1.006064699574547472e+00 1.006096041789240836e+00 1.000000000000000000e+00
7.995145479449999584e+03 1.000007111258823578e+00 9.302666342343359352e-05 1.006190865736457107e+00 1.006183710503667728e+00 1.000000000000000000e+00
7.995165911660000347e+03 9.999565923835804782e-01 9.302666342343359352e-05 1.006231677433959026e+00 1.006275357448687569e+00 1.000000000000000000e+00
7.995186343860000306e+03 9.999083455655823904e-01 9.302666342343359352e-05 1.006281211631515182e+00 1.006373450220908072e+00 1.000000000000000000e+00
7.995206776060000266e+03 1.000037531412239611e+00 9.302666342343359352e-05 1.006516539081375505e+00 1.006478764511954171e+00 1.000000000000000000e+00
7.995227208160000373e+03 9.999816827796246255e-01 9.302666342343359352e-05 1.006571194746853415e+00 1.006589632670982670e+00 1.000000000000000000e+00
7.995247640460000184e+03 9.999751673313832523e-01 9.302666342343359352e-05 1.006679655834111564e+00 1.006704654997204074e+00 1.000000000000000000e+00
7.995308937060000062e+03 9.999876462323700199e-01 9.302666342343359352e-05 1.007040969394274788e+00 1.007053410298096585e+00 1.000000000000000000e+00
7.995329369250000127e+03 1.000066206588612561e+00 9.302666342343359352e-05 1.007228543156910794e+00 1.007161862405820285e+00 1.000000000000000000e+00
7.995349801549999938e+03 1.000060507092171536e+00 9.302666342343359352e-05 1.007322790170112503e+00 1.007261843684895686e+00 1.000000000000000000e+00
7.995370233749999898e+03 1.000004469574470978e+00 9.302666342343359352e-05 1.007357200032712230e+00 1.007352697594811719e+00 1.000000000000000000e+00
7.995390665850000005e+03 1.000003964823460434e+00 9.302666342343359352e-05 1.007439813711552334e+00 1.007435819406380606e+00 1.000000000000000000e+00
7.995411098139999922e+03 1.000002493691765970e+00 9.302666342343359352e-05 1.007515655449410019e+00 1.007513143022181090e+00 1.000000000000000000e+00
7.995431530339999881e+03 1.000006520855395209e+00 9.302666342343359352e-05 1.007593317709068126e+00 1.007586747381590264e+00 1.000000000000000000e+00
7.995451962430000094e+03 9.999499502561404185e-01 9.302666342343359352e-05 1.007608412035423617e+00 1.007658845102518796e+00 1.000000000000000000e+00
7.995472394729999905e+03 9.999525724523876669e-01 9.302666342343359352e-05 1.007683713618461541e+00 1.007731507852530628e+00 1.000000000000000000e+00
7.995492826919999970e+03 9.999577361319186286e-01 9.302666342343359352e-05 1.007762626236498704e+00 1.007805219983367806e+00 1.000000000000000000e+00
7.995513259020000078e+03 1.000072228171218436e+00 9.302666342343359352e-05 1.007951410346046295e+00 1.007878613117010769e+00 1.000000000000000000e+00
7.995533691309999995e+03 1.000028510384867841e+00 9.302666342343359352e-05 1.007978107998162010e+00 1.007949370973668213e+00 1.000000000000000000e+00
7.995554123500000060e+03 1.000028664566253056e+00 9.302666342343359352e-05 1.008045877422322656e+00 1.008016983052727689e+00 1.000000000000000000e+00
7.995574555600000167e+03 9.999912941562163482e-01 9.302666342343359352e-05 1.008073575361141838e+00 1.008082351568615698e+00 1.000000000000000000e+00
